gene_id	gene_name	group	n_variants	p_gerp	p_pathogenicity	p_pLoF	p_missense	p_unified	p_constraint
ENSG00000088970	KIZ	NAFE	130	0.844226947396988	0.7286825281825797	0.20723286056796722	0.003823133295339191	0.9081958373284015	0.44194486606053696
ENSG00000088986	DYNLL1	DEE	2						
ENSG00000088986	DYNLL1	EPI	7	0.3634198852401474	0.3042222510850866		0.5754485639420833	0.6195760516809931	0.3432583530420298
ENSG00000088986	DYNLL1	GGE	4						
ENSG00000088986	DYNLL1	NAFE	3						
ENSG00000088992	TESC	DEE	52	0.8171999656013972	0.9487730901508231	0.08952332975011319	0.0014134143149647682	0.9677750546973513	0.5330666331313336
ENSG00000088992	TESC	EPI	69	0.21489530771200105	0.7470146576343772	0.38095495427877946	0.22311124832310808	0.11591088045882333	0.014612714071996226
ENSG00000088992	TESC	GGE	57	0.9721768312539909	0.6929467348252135	0.74962882547787	0.2178323692696708	0.9024703548374426	0.3818773430708783
ENSG00000088992	TESC	NAFE	58	0.20940723777787165	0.34947885887411123	0.7268836613659289	0.1194524160788338	0.20570897517030007	0.04963708106628384
ENSG00000089006	SNX5	DEE	78	0.2552659688167491	0.5994458771420763	0.07096548909144944	5.281974584407112e-06	0.30238097496667143	0.10473907198248197
ENSG00000089006	SNX5	EPI	111	0.6709828442616217	0.27605139021106073	0.8528125099618835	0.25553528035965967	0.4717161309101604	0.18781205906323048
ENSG00000089006	SNX5	GGE	80	0.7344088061861038	0.7675873630323229	0.22983435183409073	0.018785520542362055	0.11017722084489522	0.010416160845832701
ENSG00000089006	SNX5	NAFE	92	0.4682148450329957	0.12722302225967588	0.29097418109428896	0.11862525581135513	0.27402945008186896	0.11541986124601504
ENSG00000089009	RPL6	DEE	58	0.25328659784989344	0.9386398731509378		2.1768130189062954e-18	0.6654706342558614	0.7190831953589925
ENSG00000089009	RPL6	EPI	74	0.3537840586434591	0.3517462543668469		0.13302160010926897	0.4016013420854052	0.39464731399113195
ENSG00000089009	RPL6	GGE	60	0.5377024343445103	0.5694228569596891		1.9066912806676413e-08	0.7803878254265479	0.6866819999123971
ENSG00000089009	RPL6	NAFE	65	0.4766367958213148	0.05797604142944712		5.740431509979757e-07	0.12627037152697299	0.37113962415973767
ENSG00000089012	SIRPG	DEE	108	0.7517507274039816	0.7622225745872192	3.569183088346088e-08	7.045512759397392e-07	0.49746915807305936	0.8687595848381865
ENSG00000089012	SIRPG	EPI	139	0.5536922010393657	0.7281527340085487	0.27875330027895584	0.5712803057794675	0.9326560025541629	0.9904956755976438
ENSG00000089012	SIRPG	GGE	115	0.5494186461150794	0.7191778627694418	0.0015740087318375645	0.09958504192049142	0.4103967112930696	0.27101157996465614
ENSG00000089012	SIRPG	NAFE	116	0.4698466436878038	0.3542138762426188	0.6987235898767808	0.02179402722115108	0.7106806040297559	0.8592173527177618
ENSG00000089022	MAPKAPK5	DEE	77	0.319876702358571	0.57803514413922	0.18405289028000532	0.00814664232035033	0.8281092760325518	0.8002189834582044
ENSG00000089022	MAPKAPK5	EPI	108	0.7112284474669018	0.04688193392627695	0.30121931628579884	0.8633162535331557	0.20694877597381475	0.5909371489156605
ENSG00000089022	MAPKAPK5	GGE	82	0.3077734340035497	0.9279456352122872	0.03490829707726656	0.9401343302123659	0.4670028071117537	0.685033584613026
ENSG00000089022	MAPKAPK5	NAFE	91	0.7217267839262873	0.030353947661404642	0.22018025428306273	0.6376974226127369	0.22158713235076882	0.8840082434700209
ENSG00000089041	P2RX7	DEE	128	0.7240032197131749	0.3004861537083108	3.832108612830033e-05	1.134243310590247e-08	0.7518541538906467	0.5477480555975129
ENSG00000089041	P2RX7	EPI	158	0.8983848884550965	0.3481001027266979	0.48009044345079843	0.7320243647571394	0.846348302624667	0.6122938565927811
ENSG00000089041	P2RX7	GGE	147	0.6851985366905659	0.36484290285164	0.01961584561337562	0.013479929956692747	0.794006632732482	0.7827856151177438
ENSG00000089041	P2RX7	NAFE	138	0.9531085634104788	0.4100861462737867	0.0383157304854373	0.3879292335198179	0.7621746860290618	0.6395008640639199
ENSG00000089048	ESF1	DEE	157	0.826905454725736	0.6376416281646853	9.357502868377188e-05	1.2766589600040436e-11	0.5639104887928591	0.10440499801642618
ENSG00000089048	ESF1	EPI	216	0.8289787459531573	0.4546610088325551	0.6669522120684366	0.326963731464183	0.9435176004885106	0.6767409197100995
ENSG00000089048	ESF1	GGE	166	0.6651477783080502	0.30578102564731685	0.16951402888608552	0.0004141042652018215	0.8253124423013083	0.6745984908560374
ENSG00000089048	ESF1	NAFE	178	0.9688383328987962	0.40724764492277576	0.06860049025348129	0.14838794125569246	0.7940847284823624	0.4320536672149634
ENSG00000089050	RBBP9	DEE	51	0.8292001831192299	0.2540906184280648	0.3192377988665043	1.876910856226053e-05	2.1849161053764594e-05	3.378020508248142e-06
ENSG00000089050	RBBP9	EPI	71	0.5640121286101604	0.11656778945490513	0.7397171852563162	0.9172299113219815	0.35847655368464937	0.1985765685105887
ENSG00000089050	RBBP9	GGE	53	0.22718697320973152	0.055931107882061376	0.4023315566615394	0.2093379589130958	0.23569742926357498	0.7954194174375033
ENSG00000089050	RBBP9	NAFE	56	0.7150086067038895	0.8112252819850633	0.710971544840139	0.14142520031069344	0.9093384397738704	0.4491444393546028
ENSG00000089053	ANAPC5	DEE	126	0.36513507302470527	0.5749648416274361	5.042426495716588e-11	7.832079739349495e-17	0.014744439208757266	0.0016532079171970929
ENSG00000089053	ANAPC5	EPI	169	0.0325511485263409	0.7825435762973166	0.9063574775843554	0.13263598436348567	0.22962159736936644	0.4497522846206239
ENSG00000089053	ANAPC5	GGE	134	0.13036252302637547	0.2905263387480628	0.0004473621388860828	0.0010221500901536726	0.3209652984791987	0.39438020951900377
ENSG00000089053	ANAPC5	NAFE	155	0.02447363537443128	0.8658427792970353	0.445230006537888	0.000286523384304859	0.16535497817582345	0.9695389748506714
ENSG00000089057	SLC23A2	DEE	63	0.6535879658633659	0.2419494369070118	0.051626681877544725	0.0006464647142532659	0.8152559497036407	0.5510135320943294
ENSG00000089057	SLC23A2	EPI	90	0.970378739600058	0.5404141441792587	0.8492748373357071	0.42791378068413843	0.941768103187687	0.7588349441150141
ENSG00000089057	SLC23A2	GGE	64	0.7221871698982595	0.6439711337437066	0.5747943968187991	0.04856954574910949	0.937548977372484	0.6082718273964096
ENSG00000089057	SLC23A2	NAFE	77	0.9442360816845354	0.46520592566370655	0.19629499113405374	0.32977214598105276	0.9266936003236798	0.681432432294747
ENSG00000089060	SLC8B1	DEE	149	0.722482131601434	0.8273515475205997	1.6528541220571464e-05	2.740021339755883e-14	0.9849744319060624	0.816024633807271
ENSG00000089060	SLC8B1	EPI	195	0.20033766274293158	0.07393652935661443	0.7615573353876244	0.05648844099483054	0.2569747494223782	0.22597699132073124
ENSG00000089060	SLC8B1	GGE	162	0.9206477909716643	0.3940760048920996	0.022318650696276345	5.365480695857531e-05	0.8959950284999448	0.6386754702663493
ENSG00000089060	SLC8B1	NAFE	172	0.13083973143633193	0.05851051817009568	0.47405827805829825	0.00020357877221475942	0.23080360491648413	0.4222426775890239
ENSG00000089063	TMEM230	DEE	40	0.8381436074058021	0.43215923073738005	0.07238120480811279	0.0028087419683669786	0.9518093086227463	0.9665470850942457
ENSG00000089063	TMEM230	EPI	55	0.27131559363931584	0.0634896612655294	0.04745665642756501	0.8301211688381404	0.09915961207897435	0.3340027354299554
ENSG00000089063	TMEM230	GGE	43	0.7697765589024251	0.5434101145836115	0.7416156800521048	0.09162059841387825	0.9506342106433485	0.7588574298468159
ENSG00000089063	TMEM230	NAFE	46	0.8402390253916965	0.27636968728121947	0.013515672051934937	0.7677851682398584	0.29263581472668476	0.6457814507997941
ENSG00000089091	DZANK1	DEE	166	0.5319707834697817	0.39183799768502336	6.754882860342404e-11	4.744012768834791e-15	0.30324240174089334	0.08621774615005762
ENSG00000089091	DZANK1	EPI	226	0.4580445963719234	0.5161430382315859	0.08996489767668141	0.792595399297664	0.46675537619159957	0.20647573199783276
ENSG00000089091	DZANK1	GGE	183	0.31050508440227886	0.12900862689620232	0.00019994866381238646	0.015036323762577563	0.20016910181135975	0.2903632835672192
ENSG00000089091	DZANK1	NAFE	199	0.5370526285520807	0.5266250974096427	0.008874555232989686	0.2595983429673613	0.517188525721864	0.2748182181152002
ENSG00000089094	KDM2B	DEE	231	0.28591504930530326	0.5927526019290889	0.0028630709552006283	3.650011352164882e-05	0.7569382963344939	0.7943466464379175
ENSG00000089094	KDM2B	EPI	302	0.5161952833542753	0.11317294542988084	0.8076620019500702	0.5275348071765433	0.2924497266146757	0.12840229150053611
ENSG00000089094	KDM2B	GGE	232	0.6196890025342239	0.8175589794727782	0.2041121656954155	0.03465501783979671	0.9651806526474425	0.5735635528722264
ENSG00000089094	KDM2B	NAFE	265	0.9207000167934865	0.1347860531761636	0.6286463627019913	0.0351857986830132	0.08946421481165531	0.009979983158561556
ENSG00000089101	CFAP61	DEE	329	0.232543803195479	0.0639382363050109	0.9612481734692189	0.9948619011296047	0.46750394517033933	0.808369916950126
ENSG00000089101	CFAP61	EPI	443	0.013161270888134558	0.8295861402261174	0.48125633296495895	0.4692611796213594	0.20481105346009207	0.8634887867942478
ENSG00000089101	CFAP61	GGE	357	0.14142999635668085	0.2411426795963509	0.845765422316233	0.8751693020961133	0.6586555576246673	0.6620318490325802
ENSG00000089101	CFAP61	NAFE	382	0.013071531362338415	0.7915481052120623	0.7017805770362542	0.7109936227898235	0.23249394723441863	0.9746032437895474
ENSG00000089116	LHX5	DEE	43	0.15013934908266097	0.7839490310955797		1.042824252567579e-08	0.5391983954377908	0.9045075213962169
ENSG00000089116	LHX5	EPI	60	0.3695749794806489	0.7575983036186827		0.6824373320668768	0.5676434074611056	0.304669069841942
ENSG00000089116	LHX5	GGE	48	0.1682001179989307	0.7092196342127206		0.002973814191358848	0.5549038483510236	0.734077104825287
ENSG00000089116	LHX5	NAFE	46	0.9007424378922076	0.6612829106967868		0.10346561212232884	0.6716794839572446	0.2648200605843638
ENSG00000089123	TASP1	DEE	47	0.5556091708799696	0.0019132993040015087	0.2607009535618257	0.04706856964684988	0.04045808143431959	0.9081961217427379
ENSG00000089123	TASP1	EPI	65	0.1670925643329503	0.09951447464220256	0.030399370950787843	0.19137749522937347	0.10133117483343962	0.40520518850901643
ENSG00000089123	TASP1	GGE	46	0.4164030093227242	0.9463029569840828	2.654772876648792e-05	0.03787696984421499	0.009061036252577788	0.7169735519178903
ENSG00000089123	TASP1	NAFE	53	0.08231352207294712	0.24203878354678202	0.020323787054276572	0.6622508569917882	0.13187755252534944	0.7023896482566773
ENSG00000089127	OAS1	DEE	122	0.34453620744673485	0.11898705669387664	0.00031872687459275507	2.069072911109386e-09	0.5789157167786141	0.7363606525874322
ENSG00000089127	OAS1	EPI	136	0.8577668483366565	0.5983360115486405	0.6113814490790983	0.6323593914741762	0.9349050319224389	0.5647579794851627
ENSG00000089127	OAS1	GGE	113	0.659078872157054	0.017605748105122783	0.039355913201527405	0.00015687439522822964	0.18040829754395304	0.5038205922056993
ENSG00000089127	OAS1	NAFE	122	0.5255608750074254	0.9139548770680002	0.007243485967622757	0.9502267552169177	0.2547863862498555	0.15065546149558398
ENSG00000089154	GCN1	DEE	448	0.4314665346932435	0.15623755891597785	1.9800168454149738e-10	0.0002213874430981496	0.015065191583012913	0.9332480787236497
ENSG00000089154	GCN1	EPI	587	0.8034695724954335	0.014651120801210999	0.1875271275056254	0.7831092809895636	0.12246644575574557	0.6885249155058033
ENSG00000089154	GCN1	GGE	476	0.41793877573525184	0.8533791704108087	0.06890405916961347	0.1044513681197214	0.8680223821088855	0.7024966520191416
ENSG00000089154	GCN1	NAFE	497	0.2803901596205854	0.028799304951815638	0.5822763237867647	0.11179528614735605	0.0732784147193288	0.07605676670750483
ENSG00000089157	RPLP0	DEE	61	0.8166773688235436	0.0005232569322901908	0.4444238532363679	0.13981187498308942	0.012836671166291174	0.3901989065985114
ENSG00000089157	RPLP0	EPI	86	0.8635855474828302	0.012120408168895442	0.6072502957686529	0.48469038333787007	0.1632344134094052	0.950058368951468
ENSG00000089157	RPLP0	GGE	59	0.8680914204023363	0.01581545730622457	0.7032969286081387	0.6189341052337485	0.1992273086206655	0.7990625563982056
ENSG00000089157	RPLP0	NAFE	69	0.6565034039690223	0.15272305558979415	0.2626991533927508	0.7630222364776713	0.5052654092977356	0.580101777300756
ENSG00000089159	PXN	DEE	144	0.340477404591901	0.6123608293263819	0.01751030405620697	0.00011600142081075471	0.8738190319497201	0.8875119984198049
ENSG00000089159	PXN	EPI	173	0.8588296128570516	0.43844330340394244	0.9065921115086548	0.7783514969840274	0.924661999312694	0.5150717825263977
ENSG00000089159	PXN	GGE	148	0.9152929629382125	0.6077465678779345	0.4664404650823676	0.08141470102712935	0.9888868383626115	0.8672394104036457
ENSG00000089159	PXN	NAFE	155	0.7367034234414855	0.3730922380996645	0.3153273649026561	0.7325322096707694	0.42844060244889837	0.1268754170612908
ENSG00000089163	SIRT4	DEE	84	0.5030355077353375	0.9608604211833426	8.675091730810682e-06	1.331924511428141e-07	0.7843132113238573	0.4893932121224749
ENSG00000089163	SIRT4	EPI	97	0.024151739755681658	0.7231584352499572	0.35665843441428535	0.3717120863356975	0.1354403210704091	0.8103719393952116
ENSG00000089163	SIRT4	GGE	88	0.03988881290875261	0.4130399674896611	0.045405196556335126	0.08908057874839825	0.2282794428156558	0.9455633986568598
ENSG00000089163	SIRT4	NAFE	88	0.0011058496061659064	0.568796813834626	0.1639855815958445	0.6147284722580237	0.012262312931710737	0.4461278347254416
ENSG00000089169	RPH3A	DEE	154	0.8092267262555581	0.3114496777974033	1.6828969217819804e-05	0.03802975471300682	0.2060589493633808	0.9190415086502512
ENSG00000089169	RPH3A	EPI	209	0.9851195585751786	0.3385957853597683	0.07236524953034208	0.4169981063271565	0.36241732400583754	0.19229921373573614
ENSG00000089169	RPH3A	GGE	177	0.3694946502583346	0.35477777056317783	0.008725662878830186	0.6137563769080574	0.33488594347979866	0.4265575225098559
ENSG00000089169	RPH3A	NAFE	175	0.44861791528266703	0.4065200646755268	0.1086239720988284	0.9233241214918129	0.6227329433265172	0.43629060085220983
ENSG00000089177	KIF16B	DEE	294	0.7317539201628359	0.33929801342905586	8.62800149422602e-05	7.934322372542624e-17	0.2116415227121549	0.05122631165200384
ENSG00000089177	KIF16B	EPI	391	0.4263265864005037	0.9801564685283156	0.1288033784713681	0.9101424900449968	0.7931378014866957	0.7908785161828911
ENSG00000089177	KIF16B	GGE	309	0.35783226839030613	0.37020769330651737	0.26779728185192436	7.692449086399443e-06	0.6342286580568706	0.9445744788598278
ENSG00000089177	KIF16B	NAFE	325	0.6495073999680927	0.33601979368796797	0.00011468730349230755	0.6122354292076064	0.1138001756077714	0.5005027275640269
ENSG00000089195	TRMT6	DEE	97	0.9629805233141164	0.9096810831410491	3.8288925366039956e-05	9.429602455930591e-10	0.9956117171475163	0.8134243065797979
ENSG00000089195	TRMT6	EPI	135	0.18044763541662737	0.7886971283529993	0.7565223449187652	0.5906364370357082	0.6665656047732131	0.4998414821290018
ENSG00000089195	TRMT6	GGE	104	0.4137033479154064	0.6402623415026583	0.39096340789518047	0.004849665391336403	0.8468864747886723	0.8683771176371546
ENSG00000089195	TRMT6	NAFE	115	0.0390612181269289	0.918763700967679	0.032091787906607404	0.5984045253546528	0.16161428330624136	0.2826995255973517
ENSG00000089199	CHGB	DEE	175	0.1699727920809048	0.22287760977766166	0.0030765022924244324	6.626847018997381e-12	0.26788816958088574	0.3932084764424236
ENSG00000089199	CHGB	EPI	227	0.9067074785172841	0.8558698207155108	0.24100976871132188	0.25148072807172805	0.7414940534055778	0.2422704881817884
ENSG00000089199	CHGB	GGE	178	0.9535462977289902	0.5491657323830369	0.12958567695527218	0.0006868902445778408	0.949418275216439	0.6341737507315097
ENSG00000089199	CHGB	NAFE	195	0.9300765393656408	0.619219788131729	0.07535430843390034	0.07724536050216917	0.22126812771804924	0.061601565700350726
ENSG00000089220	PEBP1	DEE	41	0.7968150137234502	0.275347043824009	0.02454495382259154	0.0001586294397328887	0.011453033470845801	0.0016554972380120356
ENSG00000089220	PEBP1	EPI	53	0.45551852965659634	0.8975453564569029	0.3573566697432774	0.2712147967239695	0.14836392579484087	0.02472214093084391
ENSG00000089220	PEBP1	GGE	38	0.6385001887083589	0.33291879993118356	0.026329795099296623	0.2817531927999292	0.0266362927379464	0.0013715002071311227
ENSG00000089220	PEBP1	NAFE	46	0.849554118943037	0.3967270228784149	0.3428673467286236	0.16270637900827287	0.5864449265291451	0.10698589602811473
ENSG00000089225	TBX5	DEE	96	0.01682424046205334	0.2440421931847054	0.07230637884023537	0.2313443035429955	0.11452520489143292	0.944755003629901
ENSG00000089225	TBX5	EPI	120	0.12469597819860043	0.3032866630355081	0.7818323052724057	0.6944683159320144	0.32826755114699974	0.688890143565885
ENSG00000089225	TBX5	GGE	103	0.6967959461067641	0.2786087430123012	0.7361664761805393	0.33174241776145974	0.8273246130247971	0.6626831933053916
ENSG00000089225	TBX5	NAFE	101	0.05293563319122352	0.19416370834383442	0.687663075202883	0.8693588102140926	0.052002592350903425	0.08497096348374938
ENSG00000089234	BRAP	DEE	110	0.07108171388117229	0.16973305289704085	0.0018727543028711786	1.5178476597891156e-07	0.2852068858711773	0.7970544857328815
ENSG00000089234	BRAP	EPI	158	0.9416630569515538	0.14647666226485467	0.9405962831826546	0.5307599216388148	0.6797412174695465	0.8111680789906289
ENSG00000089234	BRAP	GGE	120	0.702371240349176	0.7821875634583482	0.016619027924363986	0.0717053602403916	0.7408898815075738	0.40939190425450267
ENSG00000089234	BRAP	NAFE	133	0.7184912523754795	0.040747576963187246	0.7529378920067464	0.1221031822185643	0.15465639124902125	0.23101239033653787
ENSG00000089248	ERP29	DEE	66	0.6029712588833058	0.44256448519629776	0.07870005123907235	0.0034133197672343864	0.8666277086410169	0.8917913939400688
ENSG00000089248	ERP29	EPI	90	0.056165978824373464	0.8368309785172809	0.8516482041324711	0.9197549665784304	0.19415671360725462	0.1524983164030577
ENSG00000089248	ERP29	GGE	64	0.38716371771560787	0.975393060542123	0.5864362832678761	0.07861015713214475	0.004057617401909797	0.00018374441603961742
ENSG00000089248	ERP29	NAFE	76	0.001528596880434057	0.5474398766122206	0.14348629954433104	0.6910658285029437	0.013142551219412626	0.35925481968476847
